,d1,d2,d1d2,angle,Cd,Cd_err,Sd1,Sd1_err,Sd2,Sd2_err,W,W_err
866,30,44,3044,67.0573256256,3652.0,60.43177971895251,2795607.0,1672.006877976284,3109672.0,1763.426210534481,4.200877973627324e-10,6.960055453455236e-12
867,30,45,3045,80.7916324965,3675.0,60.6217782649107,2795607.0,1672.006877976284,3119216.0,1766.1302330236012,4.214400203749723e-10,6.9606167350268726e-12
868,30,46,3046,94.62677464549999,3791.0,61.57109711544857,2795607.0,1672.006877976284,3129640.0,1769.0788563543458,4.3329460469258515e-10,7.046333164319477e-12
869,30,47,3047,108.41259485299999,3917.0,62.5859409132754,2795607.0,1672.006877976284,2995837.0,1730.8486357853478,4.676912793850391e-10,7.482898560951555e-12
870,31,33,3133,15.0,942.0,30.692018506445613,2891393.0,1700.4096565239802,482057.0,694.3032478679615,6.758423213006894e-10,2.2045220513393228e-11
871,31,34,3134,30.0,4914.0,70.09992867328754,2891393.0,1700.4096565239802,3234290.0,1798.4131894534137,5.254713823016333e-10,7.50808774164004e-12
872,31,35,3135,45.0,4383.0,66.20422947214173,2891393.0,1700.4096565239802,3123873.0,1767.448160484488,4.852560692105367e-10,7.340373489021232e-12
873,31,36,3136,60.0,4023.0,63.42712353559792,2891393.0,1700.4096565239802,3200654.0,1789.037171218083,4.34714552745199e-10,6.8628336817774796e-12
874,31,37,3137,75.0,3802.0,61.66036003787198,2891393.0,1700.4096565239802,3132125.0,1769.7810599054337,4.1982268442724093e-10,6.817235170196627e-12
875,31,38,3138,90.0,3653.0,60.440052945046304,2891393.0,1700.4096565239802,3039207.0,1743.3321542379697,4.157021456384415e-10,6.886397980982051e-12
876,31,39,3139,37.2343116272,3963.0,62.95236294214857,2891393.0,1700.4096565239802,2745417.0,1656.9299924861039,4.992391424218372e-10,7.941578108072882e-12
877,31,40,3140,29.872934483,4482.0,66.94774081326419,2891393.0,1700.4096565239802,2793058.0,1671.2444465128374,5.549895076849086e-10,8.302957724381998e-12
878,31,41,3141,28.4776800942,4675.0,68.37397165588672,2891393.0,1700.4096565239802,2873918.0,1695.2634013627498,5.626005047445158e-10,8.24161839082366e-12
